stateDist,state,senate,district,2022 District Description,Notes,competitiveness,piv2022,biden2020Pct,trump2020Pct,clinton2016Pct,trump2016Pct,incumbentMember,incumbentParty,district_jungleElec,samePartyGen2022,demCand,demCand2,repCand,repCand2,thirdCand,thirdParty,winner2022,demPct,demPct2Party,demPct2ndDem,repPct2ndRep...27,repPct_incomplete,repPct2ndRep...29,thirdPct,demCong2022_count,dem2Cong2022_count,repCong2022_count,rep2Cong2022_count,otherCong2022_count,primaryDate,demRunoff,repRunoff,primaryNotes,demGovCand,demGovCand2,repGovCand,repGovCand2,thirdGovCand,thirdGovParty,demGovCandPctByDistrict2022,repGovCandPctByDistrict2022,govCandResultsByDistrictSources,demSenateCand,demSenateCand2,repSenateCand,repSenateCand2,thirdSenateCand,thirdSenateParty,demSenCandPctByDistrict2022,repSenCandPctByDistrict2022,demSenCandPctByDistrictSpecialElections2022,repSenCandPctByDistrictSpecialElections2022,senCandResultsByDistrictSources,CHECKrepReceipts,CHECKdemReceipts,whitePct,hispPct,blackPct,asianPct,nativePct,pacificPct,whitePct_acs,hispPct_acs,blackPct_acs,asianPct_acs,nativePct_acs,pacificPct_acs,baPct,baRank_acs,whiteBAPct,nonCollWhitePct,medianIncome,dem_candStem,dem_partyLeader,dem_candidate,dem_inc,dem_thetaStart,dem_primaryPct,dem_webIdeal,dem_twIdeal,dem_avgIdeal,dem_receipt,dem_itemized,dem_Individual_Unitemized_Contribution,dem_Individual_Contribution,dem_followersCampaign,dem_followersOfficial,dem_screenName,dem_officialScreenName,rep_candStem,rep_candidate,rep_partyLeader,rep_inc,rep_thetaStart,rep_primaryPct,rep_webIdeal,rep_twIdeal,rep_avgIdeal,rep_receipt,rep_Itemized,rep_Individual_Unitemized_Contribution,rep_Individual_Contribution,rep_followersCampaign,rep_followersOfficial,rep_screenName,rep_officialScreenName,onePartyGeneral,house_cand_dem_gender,house_cand_rep_gender,rep_man_vs_dem_woman,dem_man_vs_rep_woman,probCon_dem,probCon_rep,UtahDum,trump2016Pct2Party,trump2020Pct2Party,dem_followers,rep_followers,moneyOutlier,Sen_Total_Receipt_Republican,Sen_Total_Receipt_Democrat,Sen_Total_Disbursement_Republican,Sen_Total_Disbursement_Democrat,Sen_Coverage_Start_Date_Republican,Sen_Coverage_Start_Date_Democrat,Sen_Coverage_End_Date_Republican,Sen_Coverage_End_Date_Democrat,Sen_Individual_Itemized_Contribution_Republican,Sen_Individual_Itemized_Contribution_Democrat,Sen_Individual_Unitemized_Contribution_Republican,Sen_Individual_Unitemized_Contribution_Democrat,Sen_Individual_Contribution_Republican,Sen_Individual_Contribution_Democrat,Sen_Total_Contribution_Republican,Sen_Total_Contribution_Democrat,Sen_Other_Receipts_Republican,Sen_Other_Receipts_Democrat,senState
TX-31,Texas,FALSE,31,"Austin exurbs: Georgetown, Temple",NA,6,R+14,38.95201,59.20565,31.8,61.7,John Carter,Republican,0,0,NA,NA,John Carter,NA,Write-ins,NA,John Carter,NA,NA,NA,NA,NA,NA,0,0,NA,183185,NA,0,NA,NA,NA,NA,Beto O'Rourke,NA,Greg Abbott,NA,Mark Tippetts,Libretarian,37.2,61.3,https://twitter.com/greggiroux/status/1617860600012603398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1617367.97,16356,62.9514735595346,20.2995889361109,8.94516825750714,5.40461924336376,3.00651431756427,0.480387375461576,68.7241289381369,18.0826344510874,8.47619813287162,2.87736209780364,1.29553846123679,0.155495989066259,33.5732218631624,172,36.8844637521031,43.3756025110012,8.1714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,TX-31-carter_john-,John Carter,0,1,1.02193463292125,71.2,0.97,0.9,0.93,1.33983616,1.2646914,0.07514476,0.61387362,FALSE,FALSE,@JudgeJohnCarter,@JudgeCarter,0,NA,M,NA,0,NA,0.8238144577547422,FALSE,0.6598930481283423,0.6031689223235355,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TX-32,Texas,FALSE,32,"North Dallas: Garland, Richardson",NA,0,D+14,65.65263,32.68508,60.5,34.4,Colin Allred,Democrat,0,0,Colin Allred,NA,Antonio Swad,NA,Write-ins,NA,Colin Allred,65.3552977763255,65.3552977763255,NA,NA,34.6,NA,0,116005,NA,61494,NA,0,NA,NA,NA,NA,Beto O'Rourke,NA,Greg Abbott,NA,Mark Tippetts,Libretarian,64.2,34.4,https://twitter.com/greggiroux/status/1617860600012603398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2680622.85,3324699.16,36.1727023250333,32.6486186171019,20.2619660925636,9.74527333030288,2.74374126639393,0.180143778305302,46.7355154529369,21.0980736541446,23.8284765304037,7.13500071732581,1.05425156833507,0.0436916629351233,37.131080600686,128,54.7077898401,21.1675478782567,5.8647,TX-32-allred_colin-,0,Colin Allred,1,-0.548015250092604,100,-0.7,-0.67,-0.68,3.47159194,3.10625391,0.36533803,2.75811475,FALSE,FALSE,@ColinAllredTX,@RepColinAllred,TX-32-swad_antonio-,Antonio Swad,0,0,0.991787533242372,40.2,NA,1.06,1.06,2.38612249,2.38005199,0.0060705,0.0543725,FALSE,FALSE,@SwadforCongress,NA,0,M,M,0,0,0.24825223045357053,0.8554277003360904,FALSE,0.36248682824025286,0.33237585052570373,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TX-33,Texas,FALSE,33,Parts of Dallas and Ft. Worth,NA,0,D+24,74.24601,24.35147,73.9,22.4,Marc Veasey,Democrat,0,0,Marc Veasey,NA,Patrick Gillespie,NA,Ken Ashby,Libertarian,Marc Veasey,71.9819345786197,73.7581323460695,NA,NA,25.6,NA,2.4,82081,NA,29203,NA,2746,NA,NA,NA,NA,Beto O'Rourke,NA,Greg Abbott,NA,Mark Tippetts,Libretarian,73,25.8,https://twitter.com/greggiroux/status/1617860600012603398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1386,1748286.45,15.8457711890812,54.4561053406985,20.4229981611125,8.74957449835833,2.74068083864798,0.172902254393248,24.0700536659637,43.1908552575266,26.8044499433252,4.64266353334215,0.77062145134139,0.0754799200068477,20.3945634420742,402,34.6866291459483,15.7209634156202,5.2202,TX-33-veasey_marc-,0,Marc Veasey,1,-0.59383090815721,69.3,-0.84,-0.96,-0.9,1.84610583,1.82906295,0.01704288,0.59904281,FALSE,FALSE,@MarcVeasey,@RepVeasey,TX-33-gillespie_patrick-,Patrick Gillespie,0,0,0.991787533242372,63.4,1.15,NA,1.15,0,0,0,0,FALSE,FALSE,NA,NA,0,M,M,0,0,0.1840601253467595,0.8749280643628498,FALSE,0.2326064382139148,0.2469786246058216,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TX-34,Texas,FALSE,34,"Rio Grande Valley: Brownsville, McAllen",NA,3,D+9,57.30081,41.7548,66.1,29.9,Mayra Flores vs. Vicente Gonzalez,Republican,0,0,Vicente Gonzalez,NA,Mayra Flores,NA,Chris Royal,Independent,Vicente Gonzalez,52.7346975208087,54.3847806075483,NA,NA,44.3,NA,3,70896,NA,59464,NA,4079,NA,NA,NA,NA,Beto O'Rourke,NA,Greg Abbott,NA,Mark Tippetts,Libretarian,55.9,42.7,https://twitter.com/greggiroux/status/1617860600012603398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3929435.25,3606370.62,9.54378788716305,88.5010963093988,0.830247084185507,0.937851233578391,1.47826727838889,0.0678053544119544,11.7973278364553,86.7942547538224,0.615798481424397,0.542280889208279,0.222207513450646,0.0420775929725692,16.9619879245756,428,32.7556687685305,7.93303420680833,4.4936,TX-34-gonzalez_vicente-,0,Vicente Gonzalez,1,-0.465547065576312,64.7,-0.49,-0.59,-0.56,3.19703746,3.05193932,0.14509814,1.75823282,FALSE,FALSE,@VoteVicente,@RepGonzalez,TX-34-flores_mayra-,Mayra Flores,0,1,0.991787533242372,60.4,1,1.23,1.17,4.68577409,3.07309285,1.61268124,3.59580491,FALSE,FALSE,@MayraFlores2022,NA,0,M,F,0,1,0.28773971884902705,0.8789995155789818,FALSE,0.31145833333333334,0.4215288765573197,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TX-35,Texas,FALSE,35,Parts of San Antonio and Austin,NA,0,D+21,71.69252,26.45722,68.1,25.7,OPEN (Doggett),Democrat,0,0,Greg Casar,NA,Dan McQueen,NA,Write-ins,NA,Greg Casar,72.5768334752027,72.5768334752027,NA,NA,27.4,NA,0,129599,NA,48969,NA,0,NA,NA,NA,NA,Beto O'Rourke,NA,Greg Abbott,NA,Mark Tippetts,Libretarian,72.7,25.7,https://twitter.com/greggiroux/status/1617860600012603398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16898.52,2257282.27,29.7543027844771,51.2659984104363,13.8804195900022,4.60082766937075,3.13270801359351,0.703998574873931,33.7859996054838,47.6618749383568,14.8933984285104,2.49346582503205,0.833004569812933,0.0719170200874511,26.858015382771,288,44.022431288772,18.9125811439349,6.3991,TX-35-casar_greg-,0,Greg Casar,0,-1.55595972751395,61.3,-1.38,-1.47,-1.45,1.75751027,1.48119773,0.27631254,1.35685279,FALSE,FALSE,@GregCasar,NA,TX-35-mcqueen_dan-,Dan McQueen,0,0,0.991787533242372,21.2,0.81,NA,0.81,0.031515,0.0305,0.001015,0.001515,FALSE,FALSE,NA,NA,0,M,M,0,0,0.07352925960964836,0.7910299121283983,FALSE,0.27398720682302774,0.26955975634780077,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TX-36,Texas,FALSE,36,"Southeast: Baytown, Woodville",NA,6,R+18,33.5824,65.16532,31.6,64.9,Brian Babin,Republican,0,0,Jon Haire,NA,Brian Babin,NA,Write-ins,NA,Brian Babin,30.5397991555948,30.5397991555948,NA,NA,69.5,NA,0,64016,NA,145599,NA,0,NA,NA,NA,NA,Beto O'Rourke,NA,Greg Abbott,NA,Mark Tippetts,Libretarian,31.2,67.4,https://twitter.com/greggiroux/status/1617860600012603398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,999040.27,74337.55,52.9620353008739,27.5012281272271,12.8636813373095,4.73417099682417,2.63199773055927,0.146856340250054,61.0768595203903,21.1640076328369,13.1701847225228,3.54612161391222,0.835284165797809,0.0184919245372101,22.9226753163988,359,26.0814721377161,45.1471154219877,6.5378,TX-36-haire_jon-,0,Jon Haire,0,-0.940019875808762,100,-1.24,-1.01,-1.23,0.07761416,0.06892832,0.00868584,0.02707084,FALSE,FALSE,@jonhaire_36,NA,TX-36-babin_brian-,Brian Babin,0,1,1.13087408654153,100,1.11,1.39,1.31,1.05467832,1.01274001,0.04193831,0.62644796,FALSE,FALSE,@Babin4Congress,@RepBrianBabin,0,M,M,0,0,0.10934855242569191,0.904902082204761,FALSE,0.672538860103627,0.6599172112530801,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TX-37,Texas,FALSE,37,Central: Austin,NA,0,D+24,75.48558,22.66702,68.8,23.7,Lloyd Doggett,Democrat,0,0,Lloyd Doggett,NA,Jenny Garcia Sharon,NA,Clark Patterson,Libertarian,Lloyd Doggett,76.7552285077452,78.543832197679,NA,NA,21,NA,2.2,219358,NA,59923,NA,6508,NA,NA,NA,NA,Beto O'Rourke,NA,Greg Abbott,NA,Mark Tippetts,Libretarian,77.2,21.4,https://twitter.com/greggiroux/status/1617860600012603398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25147.14,1457876.44,55.3037481490523,25.1327382462812,6.82722667805876,11.2050994613381,2.5649879387268,0.229983265184195,63.0111326571384,22.2339727493668,6.79396336523693,6.7318301619129,0.864916184324837,0.0273092840568766,57.7602736176608,12,66.8145395277159,20.9105345210732,8.152000000000001,TX-37-doggett_lloyd-,0,Lloyd Doggett,1,-0.868724856544849,79.2,-1.05,-1.1,-1.08,1.38987662,1.31747676,0.07239986,0.78196339,FALSE,FALSE,@LloydDoggettTX,@RepLloydDoggett,TX-37-garcia_jenny-,Jenny Garcia Sharon,0,0,0.991787533242372,46.8,1.21,1.46,1.33,0.009153,0.00761295,0.00154005,0.007578,FALSE,FALSE,@jenny4congress,NA,0,M,F,0,1,0.14007109008876903,0.9082408643497192,FALSE,0.2562162162162162,0.2309365212943926,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TX-38,Texas,FALSE,38,Houston west suburbs: Jersey Village,NA,6,R+12,40.24471,58.37076,34.2,60.9,NEW SEAT,NA,0,0,Duncan Klussmann,NA,Wesley Hunt,NA,Joel Dejean,Independent,Wesley Hunt,35.5186651736067,36.069699373581,NA,NA,63,NA,1.5,92302,NA,163597,NA,3970,NA,NA,NA,NA,Beto O'Rourke,NA,Greg Abbott,NA,Mark Tippetts,Libretarian,37.9,60.6,https://twitter.com/greggiroux/status/1617860600012603398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5860377.85,343980.89,53.1320605757361,23.5502284488505,10.5391185111956,11.2801272873019,2.42576494439837,0.180404473061388,61.5130803676644,18.6176720736968,10.382112738116,8.60363360624661,0.683888553013147,0.014140938015555,48.5644335633207,39,55.4827952414063,27.3839039405915,9.118400000000001,TX-38-martinez_diana-,0,Diana Martinez Alexander,0,-0.940019875808762,45.6,-1.23,NA,-1.23,0.04578548,0.04578548,0,0.04448548,FALSE,FALSE,@DianaforTexas,NA,TX-38-hunt_wesley-,Wesley Hunt,0,0,0.991787533242372,55.3,1.16,1.22,1.2,5.83195681,4.1477316,1.68422521,4.56538843,FALSE,FALSE,@WesleyHuntTX,NA,0,F,M,1,0,0.10934855242569191,0.8849303297782918,FALSE,0.6403785488958991,0.5919026700374698,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UT-01,Utah,FALSE,1,"North: Ogden, Logan",NA,6,R+12,37.94828,57.81708,28.5,43.7,Blake Moore,Republican,0,0,Rick Jones,NA,Blake Moore,NA,Write-ins,NA,Blake Moore,33.0252984010209,33.0252984010209,NA,NA,67,NA,0,87986,NA,178434,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mike Lee,NA,Evan McMullin,No Party Affiliation,44.1,51.5,NA,NA,https://twitter.com/AGavulic17/status/1639066637641850880,2446160.91,0,80.4528610344904,11.7114220780442,1.80617711890638,3.52428557503707,2.13656285964933,0.738408710418266,85.4917071847532,9.15488901729164,1.38767866200206,2.31998171809073,0.950882232176532,0.355605430321587,35.2626634560356,152,37.8156357820354,53.1624745719228,7.7807,UT-01-jones_rick-,0,Rick Jones,0,-0.940019875808762,100,NA,NA,NA,0,0,0,0,FALSE,FALSE,NA,NA,UT-01-moore_blake-,Blake Moore,0,1,0.844780755071435,57.6,0.76,0.54,0.68,1.79263007,1.77907244,0.01355763,0.9301345,FALSE,FALSE,@ElectBlakeMoore,@RepBlakeMoore,0,M,M,0,0,NA,0.7517477695464294,TRUE,0.6052631578947368,0.6037368835662499,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UT-02,Utah,FALSE,2,"Southwest: Salt Lake City, St. George",NA,6,R+11,39.5495,56.67829,30.7,46.8,Chris Stewart,Republican,0,0,Nick Mitchell,NA,Chris Stewart,NA,JayMac McFarland,United Utah,Chris Stewart (then resigned),34.0109252541452,36.2901932071063,NA,NA,59.7,NA,3.3,88224,NA,154883,NA,16292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mike Lee,NA,Evan McMullin,No Party Affiliation,42.3,53.3,NA,NA,https://twitter.com/AGavulic17/status/1639066637641850880,1342276,66129.52,73.4443416070677,16.6995372318048,2.019183845183,3.74522507362221,2.69230122002524,2.03786285233488,82.2828353756218,10.6693986712174,1.4137739841797,2.63012994288499,1.48898085102709,1.1657064361346,31.0872759094084,207,34.5988566514445,53.8139151152664,7.2791,UT-02-mitchell_nick-,0,Nick Mitchell,0,-0.940019875808762,100,-1.33,-1.24,-1.31,0.04282476,0.02709176,0.015733,0.030368,FALSE,FALSE,@Nick4utah,NA,UT-02-stewart_chris-,Chris Stewart,0,1,0.974082723387103,72.6,0.97,1.08,1.04,1.09684101,1.04438333,0.05245768,0.5189284,FALSE,FALSE,@StewartforUtah,@RepChrisStewart,0,M,M,0,0,0.09509791779523902,0.8508300496690187,TRUE,0.6038709677419355,0.5890012646034997,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UT-03,Utah,FALSE,3,"Southeast: Provo, Sandy",NA,6,R+13,38.26538,57.49085,26.2,46.3,John Curtis,Republican,0,0,Glenn Wright,NA,John Curtis,NA,Michael Stoddard,Libertarian,John Curtis,29.5317241866046,31.439530550296,NA,NA,64.4,NA,2.8,83687,NA,182497,NA,17196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mike Lee,NA,Evan McMullin,No Party Affiliation,44,52.4,NA,NA,https://twitter.com/AGavulic17/status/1639066637641850880,2992286.77,16005,79.7162321105237,11.1087298788215,1.25380317483889,3.65071034784179,3.14446411304816,1.32349640649548,86.5811152487244,6.78782478277531,0.996694187600728,2.22129324554504,2.25282955906,0.692332092049365,41.2191591326655,90,43.6413044880811,48.7959871138522,8.0915,UT-03-wright_glenn-,0,Glenn Wright,0,-0.940019875808762,100,-0.99,NA,-0.99,0.017996,0.00685,0.011146,0.015646,FALSE,FALSE,NA,NA,UT-03-curtis_john-,John Curtis,0,1,0.864125144032047,69.7,0.68,0.63,0.66,2.1582353,2.1510923,0.007143,0.644943,FALSE,FALSE,@CurtisUT,@RepJohnCurtis,0,M,M,0,0,0.1610870595108309,0.7453730853286638,TRUE,0.6386206896551724,0.6003875674721112,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UT-04,Utah,FALSE,4,"Salt Lake City suburbs: West Jordan, Spanish Fork",NA,6,R+16,34.80613,60.71022,24.3,45.3,Burgess Owens,Republican,0,0,Darlene McDonald,NA,Burgess Owens,NA,January Walker,United Utah,Burgess Owens,32.3472106872813,34.6330033587452,NA,NA,61.1,NA,6.3,82181,NA,155110,NA,16768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mike Lee,NA,Evan McMullin,No Party Affiliation,40.4,55.6,NA,NA,https://twitter.com/AGavulic17/status/1639066637641850880,3707590.74,182121.74,75.7912724257964,15.034945414195,1.7899003137032,3.94292158506099,2.10830996700052,1.85108420387631,83.9500671545308,9.92234342115723,1.09727574361614,2.56547043736219,0.947276371228572,0.969661214806633,31.215342221778,206,33.3505098874319,55.9522917076533,8.732000000000001,UT-04-mcdonald_darlene-,0,Darlene McDonald,0,-0.940019875808762,100,-1.19,NA,-1.19,0.18701142,0.15457703,0.03243439,0.08026395,FALSE,FALSE,@VoteDarlene,NA,UT-04-owens_burgess-,Burgess Owens,0,1,0.937430196935417,61.9,0.92,0.81,0.84,3.68580241,2.55696097,1.12884144,2.91134868,FALSE,FALSE,@BurgessOwens,@RepBurgessOwens,0,F,M,1,0,0.11702319602310875,0.7995458067395503,TRUE,0.6508620689655172,0.6356002925153651,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA-01,Virginia,FALSE,1,"Northern Neck, Williamsburg, Richmond suburbs",NA,6,R+6,46.17214,52.34907,40.1,53.7,Rob Wittman,Republican,0,0,Herbert Jones,NA,Rob Wittman,NA,David Foster,Independent,Rob Wittman,42.9567191265632,43.4230822546062,NA,NA,56,NA,1,147229,NA,191828,NA,3681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2029481.14,580524.12,73.0558129938859,4.45099047350823,14.1718436332317,6.34204329985362,1.84455018519186,0.17192877891269,77.8868101590034,3.27532254024477,13.9132413486539,3.98161247190892,0.724811520781223,0.029458146500478,46.1877254013341,54,48.1711845296398,40.3678111130597,9.3142,VA-01-jones_herb-,0,Herb Jones,0,-0.940019875808762,100,-0.92,-1.05,-0.97,0.31486601,0.29313395,0.02173206,0.31199001,FALSE,FALSE,@herb4virginia,NA,VA-01-wittman_rob-,Rob Wittman,0,1,0.917067682240036,100,0.71,0.82,0.73,2.19115397,2.05869736,0.13245661,1.03005998,FALSE,FALSE,@ReElectWittman,@RobWittman,0,M,M,0,0,0.16602324606352964,0.7673049076991025,FALSE,0.5724946695095948,0.5313482244077189,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA-02,Virginia,FALSE,2,"Tidewater: Virginia Beach, Suffolk, Eastern Shore",NA,3,R+2,50.11257,48.19561,44.3,49.8,Elaine Luria,Democrat,0,0,Elaine Luria,NA,Jen Kiggans Flip,NA,Write-ins,NA,Jen Kiggans,48.223671583796,48.2955484290854,NA,NA,51.7,NA,0.2,143219,NA,153328,NA,442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3850869,9904854.04,61.2916717237488,6.28975276608726,23.9548241283504,6.94482258662372,2.16120556464919,0.365258009598069,64.8059579833982,5.28447071691567,23.587051557596,5.08940110144665,0.835838468424848,0.0595659004378616,35.2800675554954,151,38.6189776733255,39.7785595388049,8.2927,VA-02-luria_elaine-,0,Elaine Luria,1,-0.581613399339982,100,-0.53,-0.36,-0.43,10.79519537,9.01913178,1.77606359,8.23637224,FALSE,FALSE,@ElaineLuriaVA,@RepElaineLuria,VA-02-kiggans_jennifer-,Jennifer Kiggans,0,0,0.991787533242372,55.7,0.78,0.83,0.79,3.48570965,3.04388892,0.44182073,2.47199408,FALSE,FALSE,@JenKiggans,NA,0,F,F,0,0,0.33359782059545773,0.7852361158363629,FALSE,0.5292242295430393,0.49025025181017495,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA-03,Virginia,FALSE,3,"Hampton Roads: Newport News, Norfolk",NA,0,D+17,68.33683,29.97338,63.9,30.7,Bobby Scott,Democrat,0,0,Bobby Scott,NA,Terry Namkung,NA,Write-ins,NA,Robert Scott,67.3617039748803,67.3617039748803,NA,NA,32.6,NA,0.2,139659,NA,67668,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191674.82,799146.6,41.9633997109389,7.3736661066854,45.3672819942937,4.4159221522834,2.37049686252976,0.412409098093402,45.482744983407,5.48360472514057,44.6200801279296,2.96112247880737,1.01690252248225,0.0876936568254896,27.1515221905607,281,32.9091817470388,30.5147457732754,5.9672,VA-03-scott_bobby-,0,Bobby Scott,1,-0.767930408802715,100,-1.02,-0.82,-0.94,0.85169946,0.813405,0.03829446,0.35051946,FALSE,FALSE,@BobbyScott4VA3,@BobbyScott,VA-03-namkung_terry-,Terry Namkung,0,0,0.991787533242372,60.5,0.94,1.35,1.08,0.18008037,0.13622484,0.04385553,0.11812537,FALSE,FALSE,@TerryNamkung,NA,0,M,M,0,0,0.17360878033862456,0.8599289099112309,FALSE,0.32452431289640593,0.30488572855250734,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA-04,Virginia,FALSE,4,"Central: Richmond, Petersburg",NA,0,D+16,67.21454,31.52868,63.3,32,Don McEachin,Democrat,0,0,Donald McEachin,NA,Leon Benjamin,NA,Write-ins,NA,Donald McEachin (died),64.9,64.9,NA,NA,35.6,NA,0.2,82040,NA,28083,NA,129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308822.99,867998.62,45.1756043195392,8.2590072426264,42.1359873754132,3.34824617944313,1.95274670493839,0.185907836705923,47.7320499867778,3.80037157832641,45.3440828863771,1.99350415991429,1.01065236406539,0.0703489988405129,29.2276041050515,246,38.8255180275136,29.1998343142596,5.9458,VA-04-mceachin_donald-,0,Donald McEachin,1,-0.855489221992852,100,-1.12,-0.83,-0.89,0.93647002,0.91499547,0.02147455,0.33398999,FALSE,FALSE,@Donald_McEachin,@RepMcEachin,Va-04-benjamin_leon-,Leon Benjamin,0,0,0.991787533242372,100,1.03,1.46,1.25,0.38204509,0.26085411,0.12119098,0.36200849,FALSE,FALSE,@Leon4Congress,NA,0,M,M,0,0,0.18673294303717258,0.8943502263331448,FALSE,0.335781741867786,0.3192996947030895,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA-05,Virginia,FALSE,5,"Southside: Danville, Charlottesville",NA,6,R+7,45.16916,53.43741,41.8,53.1,Bob Good,Republican,0,0,Josh Throneburg,NA,Bob Good,NA,Write-ins,NA,Bob Good,42.2373487125335,42.3181970591203,NA,NA,57.7,NA,0.2,129996,NA,177191,NA,588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1280244.5,1059567.42,69.9882030836004,3.55910444371546,21.7342413384138,2.96436952736632,1.69005021575109,0.108664109616695,73.6463200815495,2.02519877675841,21.9615902140673,1.59135575942915,0.691865443425077,0.0303363914373089,31.6718987304306,197,36.4891343297237,46.7734154180946,6.2276,VA-05-throneburg_joshua-,0,Joshua Throneburg,0,-0.940019875808762,100,-1.06,NA,-1.06,0.87991653,0.70038734,0.17952919,0.78561279,FALSE,FALSE,@jthroneburg,NA,VA-05-good_bob-,Bob Good,0,1,1.49841747679315,84.6,1.44,1.36,1.42,1.1726727,1.03510545,0.13756725,0.84279183,FALSE,FALSE,@GoodForCongress,@RepBobGood,0,M,M,0,0,0.14457229966390958,0.9221961594734536,FALSE,0.5595363540569019,0.541925451823342,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
