state,county_name,gov_cand_dem,dem_gov_percent,pres_cand_dem,dem_pres_percent,dem_gov_avgIdeal,dem_pres_avgIdeal,dem_gov_votes,dem_pres_votes,dem_pres_inc,dem_gov_inc,gov_cand_rep,rep_gov_percent,pres_cand_rep,rep_pres_percent,rep_gov_avgIdeal,rep_pres_avgIdeal,rep_gov_votes,rep_pres_votes,rep_pres_inc,rep_gov_inc,Income.Median Houseold Income,Ethnicities.Black Alone,Ethnicities.Hispanic or Latino,Education.Bachelor's Degree or Higher,population,year,state_medianIncome,state_blackPct,state_hispPct,state_baPct,state_trumppct2016,state_trumppct2020,gov_cand_dem_gender,gov_cand_rep_gender,rep_man_vs_dem_woman,dem_man_vs_rep_woman
Michigan,CLINTON,Gretchen Whitmer,0.5094,Joseph R. Jr. Biden,0.4667,-0.61,-1.08,20664,21968,Challenger,Incumbent,Tudor Dixon,0.4906,Donald J. Trump,0.5333,1.12,1.62,19904,25098,Incumbent,Challenger,70390,2.1,4.6,32.1,79128,2022,57144,14.1,5.3,29.1,47.49756421999615,47.83729069113762,F,F,0,0
Michigan,CRAWFORD,Gretchen Whitmer,0.4159,Joseph R. Jr. Biden,0.3444,-0.61,-1.08,2655,2672,Challenger,Incumbent,Tudor Dixon,0.5841,Donald J. Trump,0.6556,1.12,1.62,3728,5087,Incumbent,Challenger,47977,0.9,2.2,19.4,12988,2022,57144,14.1,5.3,29.1,47.49756421999615,47.83729069113762,F,F,0,0
Michigan,DELTA,Gretchen Whitmer,0.4056,Joseph R. Jr. Biden,0.3654,-0.61,-1.08,6890,7606,Challenger,Incumbent,Tudor Dixon,0.5944,Donald J. Trump,0.6346,1.12,1.62,10097,13207,Incumbent,Challenger,47434,0.4,1.6,21,36903,2022,57144,14.1,5.3,29.1,47.49756421999615,47.83729069113762,F,F,0,0
Michigan,DICKINSON,Gretchen Whitmer,0.3666,Joseph R. Jr. Biden,0.3303,-0.61,-1.08,4310,4744,Challenger,Incumbent,Tudor Dixon,0.6334,Donald J. Trump,0.6697,1.12,1.62,7446,9617,Incumbent,Challenger,51645,0.5,1.7,25.7,25947,2022,57144,14.1,5.3,29.1,47.49756421999615,47.83729069113762,F,F,0,0
Michigan,EATON,Gretchen Whitmer,0.5473,Joseph R. Jr. Biden,0.496,-0.61,-1.08,28806,31299,Challenger,Incumbent,Tudor Dixon,0.4527,Donald J. Trump,0.504,1.12,1.62,23828,31798,Incumbent,Challenger,64348,7.2,5.7,27.8,109175,2022,57144,14.1,5.3,29.1,47.49756421999615,47.83729069113762,F,F,0,0
Michigan,EMMET,Gretchen Whitmer,0.4919,Joseph R. Jr. Biden,0.4433,-0.61,-1.08,9285,9662,Challenger,Incumbent,Tudor Dixon,0.5081,Donald J. Trump,0.5567,1.12,1.62,9590,12135,Incumbent,Challenger,55829,0.7,1.8,33.4,34112,2022,57144,14.1,5.3,29.1,47.49756421999615,47.83729069113762,F,F,0,0
Michigan,GENESEE,Gretchen Whitmer,0.595,Joseph R. Jr. Biden,0.5474,-0.61,-1.08,100325,119390,Challenger,Incumbent,Tudor Dixon,0.405,Donald J. Trump,0.4526,1.12,1.62,68282,98714,Incumbent,Challenger,48588,20.3,3.6,21.2,406211,2022,57144,14.1,5.3,29.1,47.49756421999615,47.83729069113762,F,F,0,0
Michigan,GLADWIN,Gretchen Whitmer,0.3754,Joseph R. Jr. Biden,0.3138,-0.61,-1.08,4422,4524,Challenger,Incumbent,Tudor Dixon,0.6246,Donald J. Trump,0.6862,1.12,1.62,7357,9893,Incumbent,Challenger,44619,0.5,2,13.5,25386,2022,57144,14.1,5.3,29.1,47.49756421999615,47.83729069113762,F,F,0,0
Michigan,GOGEBIC,Gretchen Whitmer,0.4628,Joseph R. Jr. Biden,0.437,-0.61,-1.08,2940,3570,Challenger,Incumbent,Tudor Dixon,0.5372,Donald J. Trump,0.563,1.12,1.62,3413,4600,Incumbent,Challenger,38839,0.6,1.8,19.4,14380,2022,57144,14.1,5.3,29.1,47.49756421999615,47.83729069113762,F,F,0,0
Michigan,GRAND TRAVERSE,Gretchen Whitmer,0.533,Joseph R. Jr. Biden,0.4846,-0.61,-1.08,27396,28683,Challenger,Incumbent,Tudor Dixon,0.467,Donald J. Trump,0.5154,1.12,1.62,24005,30502,Incumbent,Challenger,63575,0.8,3,36,95238,2022,57144,14.1,5.3,29.1,47.49756421999615,47.83729069113762,F,F,0,0
Michigan,GRATIOT,Gretchen Whitmer,0.4206,Joseph R. Jr. Biden,0.3561,-0.61,-1.08,6285,6693,Challenger,Incumbent,Tudor Dixon,0.5794,Donald J. Trump,0.6439,1.12,1.62,8659,12102,Incumbent,Challenger,47848,6.2,6.3,15.4,41761,2022,57144,14.1,5.3,29.1,47.49756421999615,47.83729069113762,F,F,0,0
Michigan,HILLSDALE,Gretchen Whitmer,0.306,Joseph R. Jr. Biden,0.2567,-0.61,-1.08,5575,5883,Challenger,Incumbent,Tudor Dixon,0.694,Donald J. Trump,0.7433,1.12,1.62,12644,17037,Incumbent,Challenger,49622,0.7,2.4,17.3,45746,2022,57144,14.1,5.3,29.1,47.49756421999615,47.83729069113762,F,F,0,0
Michigan,HOUGHTON,Gretchen Whitmer,0.4638,Joseph R. Jr. Biden,0.4275,-0.61,-1.08,7030,7750,Challenger,Incumbent,Tudor Dixon,0.5362,Donald J. Trump,0.5725,1.12,1.62,8128,10378,Incumbent,Challenger,43183,0.9,1.8,32.6,37361,2022,57144,14.1,5.3,29.1,47.49756421999615,47.83729069113762,F,F,0,0
Michigan,HURON,Gretchen Whitmer,0.3611,Joseph R. Jr. Biden,0.3013,-0.61,-1.08,5310,5490,Challenger,Incumbent,Tudor Dixon,0.6389,Donald J. Trump,0.6987,1.12,1.62,9395,12731,Incumbent,Challenger,48289,0.7,2.6,16,31407,2022,57144,14.1,5.3,29.1,47.49756421999615,47.83729069113762,F,F,0,0
Michigan,INGHAM,Gretchen Whitmer,0.7027,Joseph R. Jr. Biden,0.6642,-0.61,-1.08,82408,94212,Challenger,Incumbent,Tudor Dixon,0.2973,Donald J. Trump,0.3358,1.12,1.62,34869,47639,Incumbent,Challenger,52872,12.4,8,38.9,284900,2022,57144,14.1,5.3,29.1,47.49756421999615,47.83729069113762,F,F,0,0
Michigan,IONIA,Gretchen Whitmer,0.4027,Joseph R. Jr. Biden,0.3454,-0.61,-1.08,10645,10901,Challenger,Incumbent,Tudor Dixon,0.5973,Donald J. Trump,0.6546,1.12,1.62,15786,20657,Incumbent,Challenger,57043,4.8,4.8,16.4,66804,2022,57144,14.1,5.3,29.1,47.49756421999615,47.83729069113762,F,F,0,0
Michigan,IOSCO,Gretchen Whitmer,0.4255,Joseph R. Jr. Biden,0.3551,-0.61,-1.08,5266,5373,Challenger,Incumbent,Tudor Dixon,0.5745,Donald J. Trump,0.6449,1.12,1.62,7111,9759,Incumbent,Challenger,43678,0.8,2.6,15.9,25237,2022,57144,14.1,5.3,29.1,47.49756421999615,47.83729069113762,F,F,0,0
Michigan,IRON,Gretchen Whitmer,0.4052,Joseph R. Jr. Biden,0.3716,-0.61,-1.08,2236,2493,Challenger,Incumbent,Tudor Dixon,0.5948,Donald J. Trump,0.6284,1.12,1.62,3282,4216,Incumbent,Challenger,41599,0.4,2.4,18.5,11631,2022,57144,14.1,5.3,29.1,47.49756421999615,47.83729069113762,F,F,0,0
Michigan,ISABELLA,Gretchen Whitmer,0.5352,Joseph R. Jr. Biden,0.4871,-0.61,-1.08,12581,14072,Challenger,Incumbent,Tudor Dixon,0.4648,Donald J. Trump,0.5129,1.12,1.62,10927,14815,Incumbent,Challenger,45116,2.7,4.1,29.1,64394,2022,57144,14.1,5.3,29.1,47.49756421999615,47.83729069113762,F,F,0,0
Michigan,JACKSON,Gretchen Whitmer,0.4572,Joseph R. Jr. Biden,0.4031,-0.61,-1.08,29011,31995,Challenger,Incumbent,Tudor Dixon,0.5428,Donald J. Trump,0.5969,1.12,1.62,34439,47372,Incumbent,Challenger,53658,8.1,3.6,22.2,160366,2022,57144,14.1,5.3,29.1,47.49756421999615,47.83729069113762,F,F,0,0
Michigan,KALAMAZOO,Gretchen Whitmer,0.6308,Joseph R. Jr. Biden,0.5956,-0.61,-1.08,72516,83686,Challenger,Incumbent,Tudor Dixon,0.3692,Donald J. Trump,0.4044,1.12,1.62,42436,56823,Incumbent,Challenger,56511,11.8,5.2,38.8,261670,2022,57144,14.1,5.3,29.1,47.49756421999615,47.83729069113762,F,F,0,0
Michigan,KALKASKA,Gretchen Whitmer,0.3489,Joseph R. Jr. Biden,0.2876,-0.61,-1.08,3009,3002,Challenger,Incumbent,Tudor Dixon,0.6511,Donald J. Trump,0.7124,1.12,1.62,5616,7436,Incumbent,Challenger,46898,0.7,2.2,11.9,17939,2022,57144,14.1,5.3,29.1,47.49756421999615,47.83729069113762,F,F,0,0
Michigan,KENT,Gretchen Whitmer,0.5521,Joseph R. Jr. Biden,0.5313,-0.61,-1.08,162899,187915,Challenger,Incumbent,Tudor Dixon,0.4479,Donald J. Trump,0.4687,1.12,1.62,132172,165741,Incumbent,Challenger,63053,10.6,10.8,35.7,657974,2022,57144,14.1,5.3,29.1,47.49756421999615,47.83729069113762,F,F,0,0
Michigan,KEWEENAW,Gretchen Whitmer,0.4872,Joseph R. Jr. Biden,0.4381,-0.61,-1.08,666,672,Challenger,Incumbent,Tudor Dixon,0.5128,Donald J. Trump,0.5619,1.12,1.62,701,862,Incumbent,Challenger,50292,0.4,1.7,32,2046,2022,57144,14.1,5.3,29.1,47.49756421999615,47.83729069113762,F,F,0,0
Michigan,LAKE,Gretchen Whitmer,0.4052,Joseph R. Jr. Biden,0.367,-0.61,-1.08,2081,2288,Challenger,Incumbent,Tudor Dixon,0.5948,Donald J. Trump,0.633,1.12,1.62,3055,3946,Incumbent,Challenger,37320,8,2.5,11.9,12096,2022,57144,14.1,5.3,29.1,47.49756421999615,47.83729069113762,F,F,0,0
Michigan,LAPEER,Gretchen Whitmer,0.3724,Joseph R. Jr. Biden,0.3157,-0.61,-1.08,15983,16367,Challenger,Incumbent,Tudor Dixon,0.6276,Donald J. Trump,0.6843,1.12,1.62,26940,35482,Incumbent,Challenger,62641,1.2,4.7,18.3,88619,2022,57144,14.1,5.3,29.1,47.49756421999615,47.83729069113762,F,F,0,0
Michigan,LEELANAU,Gretchen Whitmer,0.5585,Joseph R. Jr. Biden,0.5263,-0.61,-1.08,8540,8795,Challenger,Incumbent,Tudor Dixon,0.4415,Donald J. Trump,0.4737,1.12,1.62,6752,7916,Incumbent,Challenger,65249,0.8,4.5,44.7,22301,2022,57144,14.1,5.3,29.1,47.49756421999615,47.83729069113762,F,F,0,0
Michigan,LENAWEE,Gretchen Whitmer,0.434,Joseph R. Jr. Biden,0.3987,-0.61,-1.08,18248,20918,Challenger,Incumbent,Tudor Dixon,0.566,Donald J. Trump,0.6013,1.12,1.62,23796,31541,Incumbent,Challenger,55450,3,8.2,21,99423,2022,57144,14.1,5.3,29.1,47.49756421999615,47.83729069113762,F,F,0,0
Michigan,LIVINGSTON,Gretchen Whitmer,0.4347,Joseph R. Jr. Biden,0.3851,-0.61,-1.08,46524,48220,Challenger,Incumbent,Tudor Dixon,0.5653,Donald J. Trump,0.6149,1.12,1.62,60494,76982,Incumbent,Challenger,84221,0.7,2.6,35.4,193866,2022,57144,14.1,5.3,29.1,47.49756421999615,47.83729069113762,F,F,0,0
Michigan,LUCE,Gretchen Whitmer,0.3408,Joseph R. Jr. Biden,0.2853,-0.61,-1.08,786,842,Challenger,Incumbent,Tudor Dixon,0.6592,Donald J. Trump,0.7147,1.12,1.62,1520,2109,Incumbent,Challenger,45469,12,1.7,18.4,5339,2022,57144,14.1,5.3,29.1,47.49756421999615,47.83729069113762,F,F,0,0
Michigan,MACKINAC,Gretchen Whitmer,0.4357,Joseph R. Jr. Biden,0.3795,-0.61,-1.08,2567,2632,Challenger,Incumbent,Tudor Dixon,0.5643,Donald J. Trump,0.6205,1.12,1.62,3325,4304,Incumbent,Challenger,47938,3.5,2,23.3,10834,2022,57144,14.1,5.3,29.1,47.49756421999615,47.83729069113762,F,F,0,0
Michigan,MACOMB,Gretchen Whitmer,0.5264,Joseph R. Jr. Biden,0.4591,-0.61,-1.08,199277,223952,Challenger,Incumbent,Tudor Dixon,0.4736,Donald J. Trump,0.5409,1.12,1.62,179258,263863,Incumbent,Challenger,62855,12.6,2.8,24.9,881217,2022,57144,14.1,5.3,29.1,47.49756421999615,47.83729069113762,F,F,0,0
Michigan,MANISTEE,Gretchen Whitmer,0.4864,Joseph R. Jr. Biden,0.4233,-0.61,-1.08,6026,6107,Challenger,Incumbent,Tudor Dixon,0.5136,Donald J. Trump,0.5767,1.12,1.62,6364,8321,Incumbent,Challenger,50055,3.4,3.5,20.3,25032,2022,57144,14.1,5.3,29.1,47.49756421999615,47.83729069113762,F,F,0,0
Michigan,MARQUETTE,Gretchen Whitmer,0.6121,Joseph R. Jr. Biden,0.5569,-0.61,-1.08,18880,20465,Challenger,Incumbent,Tudor Dixon,0.3879,Donald J. Trump,0.4431,1.12,1.62,11967,16286,Incumbent,Challenger,53970,1.7,1.6,32.9,66017,2022,57144,14.1,5.3,29.1,47.49756421999615,47.83729069113762,F,F,0,0
Michigan,MASON,Gretchen Whitmer,0.4446,Joseph R. Jr. Biden,0.3999,-0.61,-1.08,6419,6802,Challenger,Incumbent,Tudor Dixon,0.5554,Donald J. Trump,0.6001,1.12,1.62,8018,10207,Incumbent,Challenger,51725,0.9,4.6,23.1,29052,2022,57144,14.1,5.3,29.1,47.49756421999615,47.83729069113762,F,F,0,0
Michigan,MECOSTA,Gretchen Whitmer,0.4009,Joseph R. Jr. Biden,0.3573,-0.61,-1.08,6867,7375,Challenger,Incumbent,Tudor Dixon,0.5991,Donald J. Trump,0.6427,1.12,1.62,10262,13267,Incumbent,Challenger,45018,2.9,2.4,22.7,39714,2022,57144,14.1,5.3,29.1,47.49756421999615,47.83729069113762,F,F,0,0
Michigan,MENOMINEE,Gretchen Whitmer,0.3532,Joseph R. Jr. Biden,0.3471,-0.61,-1.08,3347,4316,Challenger,Incumbent,Tudor Dixon,0.6468,Donald J. Trump,0.6529,1.12,1.62,6129,8117,Incumbent,Challenger,46828,0.7,2,16.3,23502,2022,57144,14.1,5.3,29.1,47.49756421999615,47.83729069113762,F,F,0,0
Michigan,MIDLAND,Gretchen Whitmer,0.4819,Joseph R. Jr. Biden,0.4254,-0.61,-1.08,19497,20493,Challenger,Incumbent,Tudor Dixon,0.5181,Donald J. Trump,0.5746,1.12,1.62,20964,27675,Incumbent,Challenger,62625,1.5,2.9,35.2,83494,2022,57144,14.1,5.3,29.1,47.49756421999615,47.83729069113762,F,F,0,0
Michigan,MISSAUKEE,Gretchen Whitmer,0.2733,Joseph R. Jr. Biden,0.2283,-0.61,-1.08,1995,1967,Challenger,Incumbent,Tudor Dixon,0.7267,Donald J. Trump,0.7717,1.12,1.62,5306,6648,Incumbent,Challenger,47194,0.6,3,14,15052,2022,57144,14.1,5.3,29.1,47.49756421999615,47.83729069113762,F,F,0,0
Michigan,MONROE,Gretchen Whitmer,0.4349,Joseph R. Jr. Biden,0.3848,-0.61,-1.08,29482,32975,Challenger,Incumbent,Tudor Dixon,0.5651,Donald J. Trump,0.6152,1.12,1.62,38312,52710,Incumbent,Challenger,62203,2.7,3.7,20.5,154809,2022,57144,14.1,5.3,29.1,47.49756421999615,47.83729069113762,F,F,0,0
Michigan,MONTCALM,Gretchen Whitmer,0.3731,Joseph R. Jr. Biden,0.3079,-0.61,-1.08,9622,9703,Challenger,Incumbent,Tudor Dixon,0.6269,Donald J. Trump,0.6921,1.12,1.62,16165,21815,Incumbent,Challenger,49448,2.5,3.6,13.3,66614,2022,57144,14.1,5.3,29.1,47.49756421999615,47.83729069113762,F,F,0,0
Michigan,MONTMORENCY,Gretchen Whitmer,0.3401,Joseph R. Jr. Biden,0.2807,-0.61,-1.08,1701,1628,Challenger,Incumbent,Tudor Dixon,0.6599,Donald J. Trump,0.7193,1.12,1.62,3301,4171,Incumbent,Challenger,41772,0.6,1.4,13.7,9153,2022,57144,14.1,5.3,29.1,47.49756421999615,47.83729069113762,F,F,0,0
Michigan,MUSKEGON,Gretchen Whitmer,0.5425,Joseph R. Jr. Biden,0.5028,-0.61,-1.08,39269,45643,Challenger,Incumbent,Tudor Dixon,0.4575,Donald J. Trump,0.4972,1.12,1.62,33121,45133,Incumbent,Challenger,50854,14,5.8,19.7,175824,2022,57144,14.1,5.3,29.1,47.49756421999615,47.83729069113762,F,F,0,0
Michigan,NEWAYGO,Gretchen Whitmer,0.3327,Joseph R. Jr. Biden,0.2945,-0.61,-1.08,7417,7873,Challenger,Incumbent,Tudor Dixon,0.6673,Donald J. Trump,0.7055,1.12,1.62,14879,18857,Incumbent,Challenger,50326,1.2,6,16.6,49978,2022,57144,14.1,5.3,29.1,47.49756421999615,47.83729069113762,F,F,0,0
Michigan,OAKLAND,Gretchen Whitmer,0.6169,Joseph R. Jr. Biden,0.5712,-0.61,-1.08,383895,434148,Challenger,Incumbent,Tudor Dixon,0.3831,Donald J. Trump,0.4288,1.12,1.62,238448,325971,Incumbent,Challenger,79698,13.9,4.3,47.2,1274395,2022,57144,14.1,5.3,29.1,47.49756421999615,47.83729069113762,F,F,0,0
Michigan,OCEANA,Gretchen Whitmer,0.4074,Joseph R. Jr. Biden,0.3573,-0.61,-1.08,4820,4944,Challenger,Incumbent,Tudor Dixon,0.5926,Donald J. Trump,0.6427,1.12,1.62,7012,8892,Incumbent,Challenger,50104,1.3,15.1,19.5,26659,2022,57144,14.1,5.3,29.1,47.49756421999615,47.83729069113762,F,F,0,0
Michigan,OGEMAW,Gretchen Whitmer,0.3648,Joseph R. Jr. Biden,0.2963,-0.61,-1.08,3532,3475,Challenger,Incumbent,Tudor Dixon,0.6352,Donald J. Trump,0.7037,1.12,1.62,6151,8253,Incumbent,Challenger,40373,0.4,2.3,12.2,20770,2022,57144,14.1,5.3,29.1,47.49756421999615,47.83729069113762,F,F,0,0
Michigan,ONTONAGON,Gretchen Whitmer,0.4146,Joseph R. Jr. Biden,0.371,-0.61,-1.08,1319,1391,Challenger,Incumbent,Tudor Dixon,0.5854,Donald J. Trump,0.629,1.12,1.62,1862,2358,Incumbent,Challenger,41546,0.3,1.6,16.5,5816,2022,57144,14.1,5.3,29.1,47.49756421999615,47.83729069113762,F,F,0,0
Michigan,OSCEOLA,Gretchen Whitmer,0.3134,Joseph R. Jr. Biden,0.2647,-0.61,-1.08,3174,3214,Challenger,Incumbent,Tudor Dixon,0.6866,Donald J. Trump,0.7353,1.12,1.62,6954,8928,Incumbent,Challenger,44032,0.8,2.3,14.2,22891,2022,57144,14.1,5.3,29.1,47.49756421999615,47.83729069113762,F,F,0,0
Michigan,OSCODA,Gretchen Whitmer,0.3467,Joseph R. Jr. Biden,0.2791,-0.61,-1.08,1355,1342,Challenger,Incumbent,Tudor Dixon,0.6533,Donald J. Trump,0.7209,1.12,1.62,2553,3466,Incumbent,Challenger,42335,0.5,1.8,10.6,8219,2022,57144,14.1,5.3,29.1,47.49756421999615,47.83729069113762,F,F,0,0
Michigan,OTSEGO,Gretchen Whitmer,0.3936,Joseph R. Jr. Biden,0.3266,-0.61,-1.08,4818,4743,Challenger,Incumbent,Tudor Dixon,0.6064,Donald J. Trump,0.6734,1.12,1.62,7422,9779,Incumbent,Challenger,54332,0.6,1.9,23.6,25091,2022,57144,14.1,5.3,29.1,47.49756421999615,47.83729069113762,F,F,0,0
Michigan,OTTAWA,Gretchen Whitmer,0.4085,Joseph R. Jr. Biden,0.3907,-0.61,-1.08,58952,64705,Challenger,Incumbent,Tudor Dixon,0.5915,Donald J. Trump,0.6093,1.12,1.62,85361,100913,Incumbent,Challenger,69314,1.9,10.2,34.1,296200,2022,57144,14.1,5.3,29.1,47.49756421999615,47.83729069113762,F,F,0,0
Michigan,PRESQUE ISLE,Gretchen Whitmer,0.4172,Joseph R. Jr. Biden,0.3527,-0.61,-1.08,2981,2911,Challenger,Incumbent,Tudor Dixon,0.5828,Donald J. Trump,0.6473,1.12,1.62,4165,5342,Incumbent,Challenger,47948,0.6,1.5,17.9,12982,2022,57144,14.1,5.3,29.1,47.49756421999615,47.83729069113762,F,F,0,0
Michigan,ROSCOMMON,Gretchen Whitmer,0.4169,Joseph R. Jr. Biden,0.3482,-0.61,-1.08,5284,5166,Challenger,Incumbent,Tudor Dixon,0.5831,Donald J. Trump,0.6518,1.12,1.62,7391,9670,Incumbent,Challenger,42054,0.7,2.1,15.5,23459,2022,57144,14.1,5.3,29.1,47.49756421999615,47.83729069113762,F,F,0,0
Michigan,SAGINAW,Gretchen Whitmer,0.5387,Joseph R. Jr. Biden,0.5015,-0.61,-1.08,43219,51088,Challenger,Incumbent,Tudor Dixon,0.4613,Donald J. Trump,0.4985,1.12,1.62,37002,50785,Incumbent,Challenger,48000,19.3,8.7,20.8,190124,2022,57144,14.1,5.3,29.1,47.49756421999615,47.83729069113762,F,F,0,0
Michigan,SANILAC,Gretchen Whitmer,0.3236,Joseph R. Jr. Biden,0.2692,-0.61,-1.08,5967,5966,Challenger,Incumbent,Tudor Dixon,0.6764,Donald J. Trump,0.7308,1.12,1.62,12473,16194,Incumbent,Challenger,47672,0.6,3.8,14.2,40611,2022,57144,14.1,5.3,29.1,47.49756421999615,47.83729069113762,F,F,0,0
Michigan,SCHOOLCRAFT,Gretchen Whitmer,0.4028,Joseph R. Jr. Biden,0.3396,-0.61,-1.08,1527,1589,Challenger,Incumbent,Tudor Dixon,0.5972,Donald J. Trump,0.6604,1.12,1.62,2264,3090,Incumbent,Challenger,45500,0.4,1.3,15.6,8047,2022,57144,14.1,5.3,29.1,47.49756421999615,47.83729069113762,F,F,0,0
Michigan,SHIAWASSEE,Gretchen Whitmer,0.4647,Joseph R. Jr. Biden,0.3987,-0.61,-1.08,14730,15347,Challenger,Incumbent,Tudor Dixon,0.5353,Donald J. Trump,0.6013,1.12,1.62,16969,23149,Incumbent,Challenger,56032,0.8,3.1,17,68094,2022,57144,14.1,5.3,29.1,47.49756421999615,47.83729069113762,F,F,0,0
Michigan,ST. CLAIR,Gretchen Whitmer,0.4138,Joseph R. Jr. Biden,0.3464,-0.61,-1.08,30170,31363,Challenger,Incumbent,Tudor Dixon,0.5862,Donald J. Trump,0.6536,1.12,1.62,42731,59185,Incumbent,Challenger,56951,2.6,3.5,18.6,160383,2022,57144,14.1,5.3,29.1,47.49756421999615,47.83729069113762,F,F,0,0
Michigan,ST. JOSEPH,Gretchen Whitmer,0.3915,Joseph R. Jr. Biden,0.3382,-0.61,-1.08,8402,9262,Challenger,Incumbent,Tudor Dixon,0.6085,Donald J. Trump,0.6618,1.12,1.62,13059,18127,Incumbent,Challenger,52086,2.5,8.4,16.2,60939,2022,57144,14.1,5.3,29.1,47.49756421999615,47.83729069113762,F,F,0,0
Michigan,TUSCOLA,Gretchen Whitmer,0.3583,Joseph R. Jr. Biden,0.3003,-0.61,-1.08,8418,8712,Challenger,Incumbent,Tudor Dixon,0.6417,Donald J. Trump,0.6997,1.12,1.62,15078,20297,Incumbent,Challenger,49988,1.3,3.6,13.5,53323,2022,57144,14.1,5.3,29.1,47.49756421999615,47.83729069113762,F,F,0,0
Michigan,VAN BUREN,Gretchen Whitmer,0.49,Joseph R. Jr. Biden,0.4376,-0.61,-1.08,15347,16803,Challenger,Incumbent,Tudor Dixon,0.51,Donald J. Trump,0.5624,1.12,1.62,15974,21591,Incumbent,Challenger,54485,4,11.7,21.7,75587,2022,57144,14.1,5.3,29.1,47.49756421999615,47.83729069113762,F,F,0,0
Michigan,WASHTENAW,Gretchen Whitmer,0.7605,Joseph R. Jr. Biden,0.7364,-0.61,-1.08,135904,157136,Challenger,Incumbent,Tudor Dixon,0.2395,Donald J. Trump,0.2636,1.12,1.62,42804,56241,Incumbent,Challenger,72586,12.3,4.9,55.9,372258,2022,57144,14.1,5.3,29.1,47.49756421999615,47.83729069113762,F,F,0,0
Michigan,WAYNE,Gretchen Whitmer,0.7171,Joseph R. Jr. Biden,0.693,-0.61,-1.08,457601,597170,Challenger,Incumbent,Tudor Dixon,0.2829,Donald J. Trump,0.307,1.12,1.62,180487,264553,Incumbent,Challenger,47301,38.7,6.1,23.9,1793561,2022,57144,14.1,5.3,29.1,47.49756421999615,47.83729069113762,F,F,0,0
Michigan,WEXFORD,Gretchen Whitmer,0.382,Joseph R. Jr. Biden,0.3254,-0.61,-1.08,5645,5838,Challenger,Incumbent,Tudor Dixon,0.618,Donald J. Trump,0.6746,1.12,1.62,9131,12102,Incumbent,Challenger,47193,0.7,2.1,18.2,33673,2022,57144,14.1,5.3,29.1,47.49756421999615,47.83729069113762,F,F,0,0
Minnesota,AITKIN,Timothy J. Walz,0.3722,Joseph R. Jr. Biden,0.3656,-0.6,-1.08,3030,3607,Challenger,Incumbent,Scott Jensen,0.6278,Donald J. Trump,0.6344,1.18,1.62,5110,6258,Incumbent,Challenger,49351,0.6,1.4,18.1,15697,2022,71306,7,5.6,36.1,44.92519310427733,45.28494240916937,M,M,0,0
Minnesota,ANOKA,Timothy J. Walz,0.4931,Joseph R. Jr. Biden,0.4903,-0.6,-1.08,74515,100893,Challenger,Incumbent,Scott Jensen,0.5069,Donald J. Trump,0.5097,1.18,1.62,76587,104902,Incumbent,Challenger,82175,7.4,4.9,30.5,363887,2022,71306,7,5.6,36.1,44.92519310427733,45.28494240916937,M,M,0,0
Minnesota,BECKER,Timothy J. Walz,0.3331,Joseph R. Jr. Biden,0.3463,-0.6,-1.08,4738,6589,Challenger,Incumbent,Scott Jensen,0.6669,Donald J. Trump,0.6537,1.18,1.62,9486,12438,Incumbent,Challenger,60284,0.7,2.3,25,35183,2022,71306,7,5.6,36.1,44.92519310427733,45.28494240916937,M,M,0,0
Minnesota,BELTRAMI,Timothy J. Walz,0.4676,Joseph R. Jr. Biden,0.4839,-0.6,-1.08,8124,11426,Challenger,Incumbent,Scott Jensen,0.5324,Donald J. Trump,0.5161,1.18,1.62,9248,12188,Incumbent,Challenger,49160,0.9,2.6,29.2,46228,2022,71306,7,5.6,36.1,44.92519310427733,45.28494240916937,M,M,0,0
Minnesota,BENTON,Timothy J. Walz,0.3332,Joseph R. Jr. Biden,0.3361,-0.6,-1.08,5244,7280,Challenger,Incumbent,Scott Jensen,0.6668,Donald J. Trump,0.6639,1.18,1.62,10495,14382,Incumbent,Challenger,57715,5.2,2.8,23.6,41379,2022,71306,7,5.6,36.1,44.92519310427733,45.28494240916937,M,M,0,0
Minnesota,BIG STONE,Timothy J. Walz,0.3665,Joseph R. Jr. Biden,0.3611,-0.6,-1.08,863,1053,Challenger,Incumbent,Scott Jensen,0.6335,Donald J. Trump,0.6389,1.18,1.62,1492,1863,Incumbent,Challenger,53900,0.5,2.1,15.4,5166,2022,71306,7,5.6,36.1,44.92519310427733,45.28494240916937,M,M,0,0
Minnesota,BLUE EARTH,Timothy J. Walz,0.5366,Joseph R. Jr. Biden,0.5228,-0.6,-1.08,13783,18330,Challenger,Incumbent,Scott Jensen,0.4634,Donald J. Trump,0.4772,1.18,1.62,11904,16731,Incumbent,Challenger,57429,4.3,3.9,34.8,69112,2022,71306,7,5.6,36.1,44.92519310427733,45.28494240916937,M,M,0,0
Minnesota,BROWN,Timothy J. Walz,0.3448,Joseph R. Jr. Biden,0.3323,-0.6,-1.08,3915,4753,Challenger,Incumbent,Scott Jensen,0.6552,Donald J. Trump,0.6677,1.18,1.62,7439,9552,Incumbent,Challenger,61120,0.5,4.6,22.2,25912,2022,71306,7,5.6,36.1,44.92519310427733,45.28494240916937,M,M,0,0
